ex_number,variant,timeSpent_activity,week,n_attempts,userId,coding,midterm,final,grade_out_of_100,grade_out_of_6,timeSpent_quiz,timeSpent_quiz_s
9.0,0.0,0.1418432251,9.0,1.0,12.0,100.0,49.0,63.0,65.3,4.5,1.4243861,-0.7910574306527102
10.0,1.0,4.171578035483333,10.0,1.0,12.0,100.0,49.0,63.0,65.3,4.5,0.6779279500000001,-0.8840317610485121
11.0,0.0,0.1162362874333333,10.0,1.0,12.0,100.0,49.0,63.0,65.3,4.5,0.6144825166666668,-0.8919341420203565
12.0,0.0,0.0687650472,11.0,3.0,12.0,100.0,49.0,63.0,65.3,4.5,5.5468012,-0.2775942398012973
13.0,1.0,2.528120617666666,11.0,1.0,12.0,100.0,49.0,63.0,65.3,4.5,1.9909802833333332,-0.7204858724192408
0.0,1.0,10.66926128745,1.0,1.0,13.0,100.0,65.0,59.0,67.2,4.5,1.0508596666666667,-0.837581633013283
21.0,0.0,11.410405448416666,1.0,1.0,13.0,100.0,65.0,59.0,67.2,4.5,1.3756932833333333,-0.7971223145643789
1.0,0.0,1.1923090169333332,2.0,1.0,13.0,100.0,65.0,59.0,67.2,4.5,2.8281506833333334,-0.6162129706267082
2.0,1.0,10.971281722,2.0,1.0,13.0,100.0,65.0,59.0,67.2,4.5,2.1870289833333336,-0.6960672273720034
14.0,1.0,8.215929256183333,3.0,10.0,13.0,100.0,65.0,59.0,67.2,4.5,16.29600245,1.0612615132083876
3.0,0.0,0.1462125569666666,3.0,7.0,13.0,100.0,65.0,59.0,67.2,4.5,12.247954966666668,0.5570611046880609
15.0,0.0,2.0417563802166665,5.0,3.0,13.0,100.0,65.0,59.0,67.2,4.5,10.218287983333331,0.3042580122415732
16.0,0.0,1.3270420857833334,6.0,5.0,13.0,100.0,65.0,59.0,67.2,4.5,11.168615283333333,0.42262505582512905
17.0,1.0,3.967131896966667,6.0,3.0,13.0,100.0,65.0,59.0,67.2,4.5,6.27170865,-0.1873041347730674
8.0,1.0,18.7954371867,8.0,10.0,13.0,100.0,65.0,59.0,67.2,4.5,25.898658283333337,2.25731047606787
9.0,0.0,1.5209890950499998,9.0,1.0,13.0,100.0,65.0,59.0,67.2,4.5,1.66424495,-0.7611820572399381
20.0,1.0,6.93266916505,9.0,1.0,13.0,100.0,65.0,59.0,67.2,4.5,0.3280057,-0.9276159685279834
11.0,0.0,0.75261224365,10.0,1.0,13.0,100.0,65.0,59.0,67.2,4.5,2.9521278166666667,-0.6007711257542826
10.0,1.0,5.77211072185,10.0,1.0,13.0,100.0,65.0,59.0,67.2,4.5,4.179852116666667,-0.4478531829290156
12.0,0.0,1.5126463867166666,11.0,4.0,13.0,100.0,65.0,59.0,67.2,4.5,6.572681766666666,-0.14981673646517715
13.0,1.0,3.44971790365,11.0,8.0,13.0,100.0,65.0,59.0,67.2,4.5,8.45226995,0.08429344474897177
2.0,0.0,6.843853967283334,2.0,12.0,14.0,100.0,56.0,61.0,67.3,4.5,29.776062883333335,2.74025663501677
5.0,1.0,23.91023019205,4.0,2.0,14.0,100.0,56.0,61.0,67.3,4.5,15.491838683333333,0.9610997188272838
4.0,0.0,0.1714044067333333,4.0,1.0,14.0,100.0,56.0,61.0,67.3,4.5,0.2948936333333333,-0.9317402080802671
15.0,1.0,15.35166061605,5.0,3.0,14.0,100.0,56.0,61.0,67.3,4.5,35.73771236666666,3.482803780851261
16.0,1.0,7.6928460205,6.0,10.0,14.0,100.0,56.0,61.0,67.3,4.5,19.006713883333337,1.3988913996399461
17.0,0.0,0.5889926310333333,6.0,14.0,14.0,100.0,56.0,61.0,67.3,4.5,23.51368165,1.960252154052361
19.0,0.0,0.3226110839833333,7.0,2.0,14.0,100.0,56.0,61.0,67.3,4.5,2.9705553666666664,-0.5984759011364187
18.0,1.0,10.1010450236,7.0,10.0,14.0,100.0,56.0,61.0,67.3,4.5,23.6781325,1.980735161253462
8.0,0.0,4.8354063029,8.0,6.0,14.0,100.0,56.0,61.0,67.3,4.5,14.096183383333331,0.7872653022818256
9.0,1.0,18.68219532065,9.0,3.0,14.0,100.0,56.0,61.0,67.3,4.5,4.14057665,-0.4527450984561165
20.0,0.0,1.2086409301833332,9.0,1.0,14.0,100.0,56.0,61.0,67.3,4.5,0.6019336666666667,-0.8934971511803307
12.0,1.0,4.847316642249999,11.0,3.0,14.0,100.0,56.0,61.0,67.3,4.5,11.444049566666669,0.45693149090252017
1.0,0.0,12.638876489266666,2.0,6.0,15.0,100.0,80.0,82.0,85.0,5.5,19.952440016666667,1.5166853496215724
14.0,1.0,53.11741416828333,3.0,1.0,15.0,100.0,80.0,82.0,85.0,5.5,7.454091183333333,-0.040033689258662374
4.0,1.0,24.211305183916668,4.0,3.0,15.0,100.0,80.0,82.0,85.0,5.5,12.70560385,0.6140630926552402
5.0,0.0,0.4538778483166666,4.0,4.0,15.0,100.0,80.0,82.0,85.0,5.5,8.2568821,0.059957111196681755
6.0,1.0,44.351128165683335,5.0,2.0,15.0,100.0,80.0,82.0,85.0,5.5,24.1692314,2.0419034817890673
16.0,0.0,0.4344753255333333,6.0,5.0,15.0,100.0,80.0,82.0,85.0,5.5,9.0521129,0.15900626906322488
17.0,1.0,15.49284673665,6.0,8.0,15.0,100.0,80.0,82.0,85.0,5.5,5.61868715,-0.2686405589203047
18.0,0.0,0.9281850016333332,7.0,1.0,15.0,100.0,80.0,82.0,85.0,5.5,1.3120923833333331,-0.8050440595276703
19.0,1.0,9.34504434815,7.0,1.0,15.0,100.0,80.0,82.0,85.0,5.5,1.4315704666666669,-0.7901625892203389
8.0,1.0,14.215419169116666,8.0,1.0,15.0,100.0,80.0,82.0,85.0,5.5,3.4209468999999997,-0.5423778449659488
7.0,0.0,2.137084151216667,8.0,8.0,15.0,100.0,80.0,82.0,85.0,5.5,15.88542655,1.0101226524709792
9.0,0.0,5.046904650866667,9.0,1.0,15.0,100.0,80.0,82.0,85.0,5.5,1.7080314166666668,-0.7557282787277316
20.0,1.0,18.80174235433333,9.0,1.0,15.0,100.0,80.0,82.0,85.0,5.5,3.2042021999999997,-0.5693742590975902
11.0,0.0,0.0833484782,10.0,1.0,15.0,100.0,80.0,82.0,85.0,5.5,0.4390355166666666,-0.9137867634231133
10.0,1.0,11.7243355957,10.0,1.0,15.0,100.0,80.0,82.0,85.0,5.5,1.06499205,-0.835821388480735
13.0,1.0,12.907996049,11.0,1.0,15.0,100.0,80.0,82.0,85.0,5.5,7.9597301,0.022945648161850712
12.0,0.0,3.2548302937833333,11.0,2.0,15.0,100.0,80.0,82.0,85.0,5.5,2.0845908,-0.7088263103860734
0.0,1.0,8.801880053716667,1.0,1.0,16.0,50.0,68.0,65.0,67.0,4.5,2.60648165,-0.6438227300534776
21.0,0.0,0.57728847655,1.0,1.0,16.0,50.0,68.0,65.0,67.0,4.5,2.1147221,-0.7050733371732348
1.0,0.0,1.3428422322666669,2.0,2.0,16.0,50.0,68.0,65.0,67.0,4.5,12.853838633333334,0.6325263242801926
3.0,0.0,1.5187169026833334,3.0,2.0,16.0,50.0,68.0,65.0,67.0,4.5,2.6110668,-0.6432516313910618
14.0,1.0,4.360559903966666,3.0,4.0,16.0,50.0,68.0,65.0,67.0,4.5,10.3026845,0.3147699339411643
5.0,0.0,3.0482382405666666,4.0,5.0,16.0,50.0,68.0,65.0,67.0,4.5,9.375109983333337,0.19923683998366304
4.0,1.0,15.56896311035,4.0,7.0,16.0,50.0,68.0,65.0,67.0,4.5,10.903792383333332,0.38964031073128225
6.0,1.0,7.830677095533333,5.0,5.0,16.0,50.0,68.0,65.0,67.0,4.5,5.493095416666667,-0.2842835086421542
17.0,1.0,5.149947574866667,6.0,14.0,16.0,50.0,68.0,65.0,67.0,4.5,14.585686283333333,0.848234834671958
18.0,0.0,0.08364949545,7.0,4.0,16.0,50.0,68.0,65.0,67.0,4.5,4.332381483333333,-0.4288550438752334
9.0,0.0,6.98188707275,9.0,5.0,16.0,50.0,68.0,65.0,67.0,4.5,4.7689958,-0.37447299481688506
13.0,1.0,4.503148649083333,11.0,3.0,16.0,50.0,68.0,65.0,67.0,4.5,7.413813033333333,-0.045050492981458794
12.0,0.0,0.27342344565,11.0,13.0,16.0,50.0,68.0,65.0,67.0,4.5,17.843530516666664,1.2540122866670778
5.0,0.0,0.8611054809666666,4.0,7.0,17.0,100.0,88.0,89.0,89.0,5.75,12.812668033333331,0.6273983623616395
4.0,1.0,55.988257002766666,4.0,1.0,17.0,100.0,88.0,89.0,89.0,5.75,1.4442463,-0.78858376378133
15.0,0.0,3.3119141642166667,5.0,1.0,17.0,100.0,88.0,89.0,89.0,5.75,21.203645,1.6725279049119222
17.0,1.0,13.76156636555,6.0,3.0,17.0,100.0,88.0,89.0,89.0,5.75,12.471159533333331,0.5848621208965624
16.0,0.0,3.43108134765,6.0,3.0,17.0,100.0,88.0,89.0,89.0,5.75,6.028928566666666,-0.21754335941192182
18.0,0.0,4.0176313802,7.0,1.0,17.0,100.0,88.0,89.0,89.0,5.75,1.63397105,-0.7649527918497343
19.0,1.0,54.18707253825,7.0,2.0,17.0,100.0,88.0,89.0,89.0,5.75,2.2142261166666666,-0.6926797162833349
11.0,0.0,0.1142918864,10.0,1.0,17.0,100.0,88.0,89.0,89.0,5.75,4.0706918000000005,-0.46144953437601505
10.0,1.0,29.9079119222,10.0,1.0,17.0,100.0,88.0,89.0,89.0,5.75,5.841865533333333,-0.24084280395007063
12.0,0.0,12.026979545083332,11.0,5.0,17.0,100.0,88.0,89.0,89.0,5.75,10.835292399999998,0.3811083654607533
13.0,1.0,9.529639506033334,11.0,6.0,17.0,100.0,88.0,89.0,89.0,5.75,17.6777117,1.2333588937787996
21.0,1.0,37.8654224406,1.0,5.0,18.0,100.0,66.0,54.0,65.9,4.5,5.475031466666667,-0.28653344543439535
0.0,0.0,1.4263013020833335,1.0,1.0,18.0,100.0,66.0,54.0,65.9,4.5,10.675011466666666,0.3611447379594918
3.0,1.0,38.32928916421667,3.0,8.0,18.0,100.0,66.0,54.0,65.9,4.5,19.34647215,1.441209642584673
4.0,0.0,0.08336103515,4.0,2.0,18.0,100.0,66.0,54.0,65.9,4.5,4.862558766666667,-0.36281935532526977
5.0,1.0,28.444902360016663,4.0,2.0,18.0,100.0,66.0,54.0,65.9,4.5,4.2056085,-0.44464512298106773
15.0,1.0,19.77333970948333,5.0,4.0,18.0,100.0,66.0,54.0,65.9,4.5,25.41252515,2.196760661513792
16.0,1.0,28.493291638183333,6.0,1.0,18.0,100.0,66.0,54.0,65.9,4.5,4.5310673,-0.4041079354623553
17.0,0.0,2.542200826016667,6.0,4.0,18.0,100.0,66.0,54.0,65.9,4.5,9.182469200000002,0.17524266450665932
18.0,1.0,19.974483610033335,7.0,3.0,18.0,100.0,66.0,54.0,65.9,4.5,6.266802083333333,-0.1879152671592242
19.0,0.0,0.87221639405,7.0,1.0,18.0,100.0,66.0,54.0,65.9,4.5,2.9226535,-0.6044422690808806
8.0,0.0,0.82130500895,8.0,2.0,18.0,100.0,66.0,54.0,65.9,4.5,4.17360325,-0.44863150411696967
7.0,1.0,15.36446166585,8.0,16.0,18.0,100.0,66.0,54.0,65.9,4.5,28.133154533333332,2.5356258680502335
20.0,0.0,6.0405550862499995,9.0,2.0,18.0,100.0,66.0,54.0,65.9,4.5,8.246852866666666,0.058707930310184626
11.0,1.0,26.0435829305,10.0,3.0,18.0,100.0,66.0,54.0,65.9,4.5,5.72704935,-0.25514361607733904
10.0,0.0,3.0752398844499997,10.0,1.0,18.0,100.0,66.0,54.0,65.9,4.5,1.6775904,-0.7595198283827936
13.0,0.0,2.216040352383333,11.0,7.0,18.0,100.0,66.0,54.0,65.9,4.5,14.477583666666668,0.8347702239652262
0.0,0.0,0.5502644897500001,1.0,1.0,19.0,100.0,69.0,52.0,65.8,4.5,9.085218533333334,0.16312970731826404
1.0,1.0,7.836212264016667,2.0,1.0,19.0,100.0,69.0,52.0,65.8,4.5,11.126246683333331,0.4173478782434954
2.0,0.0,8.87945933025,2.0,1.0,19.0,100.0,69.0,52.0,65.8,4.5,6.050891466666667,-0.21480779289550014
14.0,0.0,3.4125565958666666,3.0,1.0,19.0,100.0,69.0,52.0,65.8,4.5,2.42073575,-0.6669581203982218
3.0,1.0,7.597642065433333,3.0,2.0,19.0,100.0,69.0,52.0,65.8,4.5,12.319150733333334,0.5659288204908142
5.0,1.0,8.756850508616667,4.0,1.0,19.0,100.0,69.0,52.0,65.8,4.5,7.581152366666667,-0.024207713696984972
4.0,0.0,3.3694187337166666,4.0,1.0,19.0,100.0,69.0,52.0,65.8,4.5,2.2865343666666664,-0.6836734362583365
15.0,1.0,55.0147433838,5.0,1.0,19.0,100.0,69.0,52.0,65.8,4.5,4.993687083333333,-0.346486802136572
16.0,1.0,7.272050048833333,6.0,2.0,19.0,100.0,69.0,52.0,65.8,4.5,4.860619566666667,-0.36306089039525796
17.0,0.0,1.62934956055,6.0,4.0,19.0,100.0,69.0,52.0,65.8,4.5,7.857541466666667,0.01021764759245684
8.0,0.0,2.438322066233334,8.0,5.0,19.0,100.0,69.0,52.0,65.8,4.5,11.471149116666668,0.4603068475990442
9.0,1.0,6.69369518635,9.0,1.0,19.0,100.0,69.0,52.0,65.8,4.5,0.6059593333333333,-0.892995738391509
20.0,0.0,0.1539824381499999,9.0,3.0,19.0,100.0,69.0,52.0,65.8,4.5,12.490085566666666,0.5872194335954933
11.0,1.0,4.446824129233334,10.0,1.0,19.0,100.0,69.0,52.0,65.8,4.5,6.244939516666666,-0.19063833676006778
10.0,0.0,0.2890009887666666,10.0,1.0,19.0,100.0,69.0,52.0,65.8,4.5,2.1432764,-0.7015167855803278
12.0,1.0,3.165036564116667,11.0,1.0,19.0,100.0,69.0,52.0,65.8,4.5,0.6572613500000001,-0.8866058682460259
13.0,0.0,0.0913556193,11.0,1.0,19.0,100.0,69.0,52.0,65.8,4.5,0.59399305,-0.8944861865569463
0.0,1.0,6.771630387366667,1.0,1.0,20.0,50.0,92.0,75.0,77.4,5.0,2.2769830833333335,-0.6848630865720711
21.0,0.0,0.1950180664,1.0,1.0,20.0,50.0,92.0,75.0,77.4,5.0,0.6872414333333333,-0.8828717296702371
1.0,0.0,1.602093396,2.0,1.0,20.0,50.0,92.0,75.0,77.4,5.0,3.20958075,-0.568704339310727
2.0,1.0,7.87528245035,2.0,3.0,20.0,50.0,92.0,75.0,77.4,5.0,9.200494166666664,0.17748774576974088
5.0,0.0,0.8565735555166667,4.0,2.0,20.0,50.0,92.0,75.0,77.4,5.0,4.886630116666667,-0.3598211729784457
4.0,1.0,11.182132906083332,4.0,1.0,20.0,50.0,92.0,75.0,77.4,5.0,2.0038986666666667,-0.718876836413387
15.0,0.0,0.4564454752666667,5.0,5.0,20.0,50.0,92.0,75.0,77.4,5.0,12.997347366666666,0.6504009075875304
6.0,1.0,12.140539204916667,5.0,1.0,20.0,50.0,92.0,75.0,77.4,5.0,17.230836749999998,1.1776988420439398
16.0,0.0,1.3407722900333332,6.0,2.0,20.0,50.0,92.0,75.0,77.4,5.0,4.901501783333333,-0.35796884776744375
7.0,0.0,0.8235735555,8.0,7.0,20.0,50.0,92.0,75.0,77.4,5.0,11.399766166666666,0.4514158173679091
8.0,1.0,3.471246634916666,8.0,4.0,20.0,50.0,92.0,75.0,77.4,5.0,5.840619116666667,-0.24099805010148245
11.0,0.0,0.2050083740333333,10.0,2.0,20.0,50.0,92.0,75.0,77.4,5.0,4.3807456,-0.4228311008554301
10.0,1.0,6.956388285316667,10.0,1.0,20.0,50.0,92.0,75.0,77.4,5.0,2.7644552166666667,-0.6241464942443168
0.0,0.0,0.3566551757833333,1.0,3.0,21.0,50.0,80.0,45.0,57.9,4.25,2.4909251500000003,-0.6582157515649749
21.0,1.0,7.608006542966667,1.0,1.0,21.0,50.0,80.0,45.0,57.9,4.25,0.2222710166666666,-0.9407856437234768
5.0,1.0,18.117743859866668,4.0,2.0,21.0,50.0,80.0,45.0,57.9,4.25,2.36406795,-0.6740163201914763
15.0,1.0,19.951260123700003,5.0,1.0,21.0,50.0,80.0,45.0,57.9,4.25,3.49239755,-0.533478382430648
17.0,0.0,1.7103718912833334,6.0,1.0,21.0,50.0,80.0,45.0,57.9,4.25,3.023905783333334,-0.5918308946267833
16.0,1.0,10.018989465333334,6.0,3.0,21.0,50.0,80.0,45.0,57.9,4.25,6.18327865,-0.19831844285839104
18.0,1.0,4.03814933675,7.0,1.0,21.0,50.0,80.0,45.0,57.9,4.25,3.9671281,-0.47434880496581533
19.0,0.0,1.0020933186833334,7.0,2.0,21.0,50.0,80.0,45.0,57.9,4.25,2.5335124,-0.6529113402565195
10.0,0.0,0.60970690105,10.0,1.0,21.0,50.0,80.0,45.0,57.9,4.25,2.0733522666666664,-0.7102261143955783
11.0,1.0,15.581504191083331,10.0,7.0,21.0,50.0,80.0,45.0,57.9,4.25,13.3666655,0.6964009494514906
13.0,0.0,0.4698760091,11.0,5.0,21.0,50.0,80.0,45.0,57.9,4.25,7.31135715,-0.05781178060090136
12.0,1.0,11.903694962566668,11.0,8.0,21.0,50.0,80.0,45.0,57.9,4.25,15.947738983333332,1.0178839137881737
0.0,0.0,12.822526920566666,1.0,1.0,22.0,100.0,72.0,66.0,74.6,5.0,3.3149985666666666,-0.5555741311183846
21.0,1.0,42.84863724771667,1.0,1.0,22.0,100.0,72.0,66.0,74.6,5.0,7.376846516666666,-0.04965481960599703
1.0,1.0,23.46243557535,2.0,2.0,22.0,100.0,72.0,66.0,74.6,5.0,9.062592466666668,0.1603115407568513
14.0,0.0,0.14334080405,3.0,4.0,22.0,100.0,72.0,66.0,74.6,5.0,5.634467916666667,-0.26667500168984815
3.0,1.0,45.61151311848334,3.0,3.0,22.0,100.0,72.0,66.0,74.6,5.0,5.067971966666667,-0.33723432457108893
17.0,0.0,0.4746668050166667,6.0,6.0,22.0,100.0,72.0,66.0,74.6,5.0,36.068797116666666,3.524041702810465
7.0,1.0,9.0891034139,8.0,9.0,22.0,100.0,72.0,66.0,74.6,5.0,30.068980266666664,2.7767406597095228
8.0,0.0,0.07792596435,8.0,8.0,22.0,100.0,72.0,66.0,74.6,5.0,16.002617949999998,1.02471930727761
20.0,0.0,2.7965942708333333,9.0,2.0,22.0,100.0,72.0,66.0,74.6,5.0,16.411985650000002,1.0757076819013847
9.0,1.0,2.9481436035,9.0,7.0,22.0,100.0,72.0,66.0,74.6,5.0,11.749327116666668,0.4949550234959025
13.0,0.0,0.3400860555,11.0,6.0,22.0,100.0,72.0,66.0,74.6,5.0,5.92932995,-0.22994876310793808
21.0,0.0,0.3755255940666667,1.0,1.0,23.0,100.0,69.0,54.0,67.7,4.75,0.7516030666666667,-0.8748552323457095
6.0,1.0,3.4695548014333335,5.0,2.0,23.0,100.0,69.0,54.0,67.7,4.75,1.343044116666667,-0.8011888980812366
15.0,0.0,0.8389882893999999,5.0,10.0,23.0,100.0,69.0,54.0,67.7,4.75,27.942153083333334,2.511835878057657
17.0,1.0,3.9005829711833337,6.0,1.0,23.0,100.0,69.0,54.0,67.7,4.75,2.566594483333333,-0.648790835247612
18.0,0.0,0.3008822713166666,7.0,5.0,23.0,100.0,69.0,54.0,67.7,4.75,7.8507882,0.009376501379078807
19.0,1.0,12.212322737633334,7.0,1.0,23.0,100.0,69.0,54.0,67.7,4.75,0.7371466000000001,-0.8766558427459343
8.0,1.0,6.378528068033333,8.0,8.0,23.0,100.0,69.0,54.0,67.7,4.75,23.97405171666667,2.0175930762227523
11.0,0.0,0.52211330565,10.0,1.0,23.0,100.0,69.0,54.0,67.7,4.75,1.80123305,-0.7441196447393938
21.0,0.0,0.5468004516666666,1.0,1.0,24.0,100.0,94.0,73.0,84.7,5.5,0.28069255,-0.9335090094709568
0.0,1.0,20.91106260985,1.0,2.0,24.0,100.0,94.0,73.0,84.7,5.5,3.0441281833333336,-0.5893121143053466
2.0,1.0,11.48128815105,2.0,1.0,24.0,100.0,94.0,73.0,84.7,5.5,1.17851495,-0.821681659934547
1.0,0.0,4.733594299316667,2.0,4.0,24.0,100.0,94.0,73.0,84.7,5.5,9.1592345,0.17234869024373853
3.0,0.0,0.2699299723333333,3.0,2.0,24.0,100.0,94.0,73.0,84.7,5.5,2.103584416666666,-0.7064605799142742
14.0,1.0,26.357569759116664,3.0,6.0,24.0,100.0,94.0,73.0,84.7,5.5,17.957122666666667,1.2681606405760943
5.0,0.0,0.166716569,4.0,2.0,24.0,100.0,94.0,73.0,84.7,5.5,3.126476216666666,-0.579055339349406
4.0,1.0,42.1388243693,4.0,1.0,24.0,100.0,94.0,73.0,84.7,5.5,2.4582296,-0.6622881123104131
15.0,0.0,0.0833464925166666,5.0,12.0,24.0,100.0,94.0,73.0,84.7,5.5,30.228379166666667,2.796594426452277
16.0,0.0,1.4588433268166667,6.0,3.0,24.0,100.0,94.0,73.0,84.7,5.5,4.6449667166666675,-0.38992131026835636
17.0,1.0,13.297883353683334,6.0,2.0,24.0,100.0,94.0,73.0,84.7,5.5,3.725540883333333,-0.5044394533186652
18.0,0.0,2.1441968953333332,7.0,6.0,24.0,100.0,94.0,73.0,84.7,5.5,12.32710775,0.5669198985526338
19.0,1.0,15.352288838716667,7.0,1.0,24.0,100.0,94.0,73.0,84.7,5.5,1.0086867166666666,-0.8428344416095395
7.0,0.0,0.0833587483833333,8.0,1.0,24.0,100.0,94.0,73.0,84.7,5.5,2.3829651,-0.6716626050265484
20.0,1.0,13.708725301116669,9.0,1.0,24.0,100.0,94.0,73.0,84.7,5.5,4.963467566666667,-0.3502507630859809
9.0,0.0,0.25006979575,9.0,1.0,24.0,100.0,94.0,73.0,84.7,5.5,2.09925255,-0.7070001311305041
11.0,0.0,0.0781918579166666,10.0,1.0,24.0,100.0,94.0,73.0,84.7,5.5,2.1809897333333335,-0.6968194399707176
12.0,0.0,0.3012348958333333,11.0,2.0,24.0,100.0,94.0,73.0,84.7,5.5,5.09130165,-0.3343285197563612
13.0,1.0,13.746073242183334,11.0,1.0,24.0,100.0,94.0,73.0,84.7,5.5,4.682942483333333,-0.38519127754368127
0.0,1.0,6.849515950533333,1.0,5.0,25.0,100.0,82.0,74.0,81.6,5.25,2.84207235,-0.6144789716927734
21.0,0.0,0.1874236002666666,1.0,1.0,25.0,100.0,82.0,74.0,81.6,5.25,1.90780325,-0.7308459026211697
1.0,0.0,5.816704427083334,2.0,1.0,25.0,100.0,82.0,74.0,81.6,5.25,3.264419733333334,-0.5618739259044251
2.0,1.0,3.8413207723,2.0,2.0,25.0,100.0,82.0,74.0,81.6,5.25,4.730926366666667,-0.3792146940972992
14.0,1.0,10.205060107416667,3.0,7.0,25.0,100.0,82.0,74.0,81.6,5.25,4.19911985,-0.44545331013653355
3.0,0.0,0.39921144205,3.0,3.0,25.0,100.0,82.0,74.0,81.6,5.25,5.922638233333333,-0.23078224302410183
5.0,0.0,0.1054357747333333,4.0,1.0,25.0,100.0,82.0,74.0,81.6,5.25,3.2188921166666664,-0.5675445715717008
4.0,1.0,5.0154282552166665,4.0,1.0,25.0,100.0,82.0,74.0,81.6,5.25,1.0538162333333334,-0.8372133808800537
15.0,0.0,0.2997651367166666,5.0,2.0,25.0,100.0,82.0,74.0,81.6,5.25,3.06026135,-0.587302664253797
6.0,1.0,8.62473695475,5.0,5.0,25.0,100.0,82.0,74.0,81.6,5.25,6.5852241000000005,-0.1482545389819456
17.0,1.0,3.3157458781,6.0,1.0,25.0,100.0,82.0,74.0,81.6,5.25,1.2946391499999998,-0.8072179291309539
18.0,0.0,0.1152666788666666,7.0,1.0,25.0,100.0,82.0,74.0,81.6,5.25,1.9521514,-0.725322164216622
19.0,1.0,2.8795357421833336,7.0,2.0,25.0,100.0,82.0,74.0,81.6,5.25,2.6513112833333334,-0.6382390209854528
8.0,1.0,3.138393916833333,8.0,3.0,25.0,100.0,82.0,74.0,81.6,5.25,2.988654766666667,-0.5962215489057333
20.0,1.0,3.6729251749666663,9.0,1.0,25.0,100.0,82.0,74.0,81.6,5.25,0.2499617999999999,-0.9373366465646248
11.0,0.0,0.0773526285666666,10.0,5.0,25.0,100.0,82.0,74.0,81.6,5.25,8.706334700000001,0.11593821948741748
12.0,0.0,0.1177746175166666,11.0,1.0,25.0,100.0,82.0,74.0,81.6,5.25,0.1322790333333333,-0.9519945030431947
21.0,1.0,6.485393477366667,1.0,1.0,26.0,65.0,69.0,76.0,76.0,5.0,1.09662075,-0.8318819081444432
2.0,0.0,0.7883909708666667,2.0,1.0,26.0,65.0,69.0,76.0,76.0,5.0,2.860184,-0.6122230936758838
3.0,1.0,8.717835864266668,3.0,6.0,26.0,65.0,69.0,76.0,76.0,5.0,12.594114233333332,0.6001766176322694
4.0,0.0,0.1667065836666666,4.0,7.0,26.0,65.0,69.0,76.0,76.0,5.0,4.78265105,-0.3727721791380191
15.0,1.0,5.433656738283333,5.0,3.0,26.0,65.0,69.0,76.0,76.0,5.0,6.790089166666666,-0.12273778041373308
17.0,0.0,0.4778535156333333,6.0,2.0,26.0,65.0,69.0,76.0,76.0,5.0,8.936441983333333,0.14459899650098967
7.0,1.0,2.404152339666666,8.0,3.0,26.0,65.0,69.0,76.0,76.0,5.0,10.0061052,0.27782980296830856
11.0,1.0,4.273356530749999,10.0,1.0,26.0,65.0,69.0,76.0,76.0,5.0,5.830546466666666,-0.2422526387064315
10.0,0.0,0.0833393920833333,10.0,1.0,26.0,65.0,69.0,76.0,76.0,5.0,0.68656455,-0.8829560381805973
13.0,0.0,0.0833488037166666,11.0,8.0,26.0,65.0,69.0,76.0,76.0,5.0,15.268478633333332,0.933279336551435
1.0,1.0,10.693560111483333,2.0,1.0,27.0,100.0,86.0,95.0,95.0,6.0,12.309686216666668,0.5647499773103851
2.0,0.0,0.8227309814333333,2.0,2.0,27.0,100.0,86.0,95.0,95.0,6.0,9.852101966666668,0.2586480879613051
14.0,0.0,1.1618112426833334,3.0,1.0,27.0,100.0,86.0,95.0,95.0,6.0,2.14997805,-0.7006820684280038
3.0,1.0,13.187431640616667,3.0,2.0,27.0,100.0,86.0,95.0,95.0,6.0,8.557691116666666,0.0974240701971332
5.0,1.0,13.12307972005,4.0,12.0,27.0,100.0,86.0,95.0,95.0,6.0,12.710091416666668,0.6146220369255117
4.0,0.0,0.17721925455,4.0,5.0,27.0,100.0,86.0,95.0,95.0,6.0,6.206252766666666,-0.1954569252856801
15.0,1.0,9.112199584966667,5.0,1.0,27.0,100.0,86.0,95.0,95.0,6.0,2.9761991,-0.5977729517110569
6.0,0.0,0.2578486613,5.0,8.0,27.0,100.0,86.0,95.0,95.0,6.0,34.41397761666666,3.31792735475436
16.0,1.0,5.3423950236,6.0,2.0,27.0,100.0,86.0,95.0,95.0,6.0,4.0152795333333335,-0.4683513525007779
18.0,1.0,5.423553751616667,7.0,1.0,27.0,100.0,86.0,95.0,95.0,6.0,1.543253083333333,-0.7762520752800272
19.0,0.0,0.2980472778333333,7.0,2.0,27.0,100.0,86.0,95.0,95.0,6.0,3.6397131,-0.5151296449721057
7.0,1.0,9.10503568115,8.0,1.0,27.0,100.0,86.0,95.0,95.0,6.0,2.0916689,-0.7079447048895368
8.0,0.0,0.0833479410833333,8.0,1.0,27.0,100.0,86.0,95.0,95.0,6.0,2.58378105,-0.6466501800378912
20.0,0.0,0.9719400472,9.0,1.0,27.0,100.0,86.0,95.0,95.0,6.0,2.2599804999999997,-0.6869808259261333
11.0,1.0,4.891770593266667,10.0,2.0,27.0,100.0,86.0,95.0,95.0,6.0,3.978482816666667,-0.4729345298602151
10.0,0.0,0.5890077189333333,10.0,1.0,27.0,100.0,86.0,95.0,95.0,6.0,1.7982082333333334,-0.7444963976814756
1.0,0.0,0.6530834879499999,2.0,2.0,28.0,50.0,86.0,59.0,66.7,4.5,4.157191683333333,-0.45067562999539895
